ticker,etf_name,provider,source
SPYU,MegaLong (3X) S&P 500 Daily Leveraged Alternative ETF,LongPoint Asset Management,https://www.advfn.com/stock-market/TSX/CSUU/stock-news/97475446/longpoint-announces-no-year-end-etf-distributions
TCCA,Trading Central Quant Canada 50 Equity Index ETF,LongPoint Asset Management,https://cdn.prod.website-files.com/673b448cba170146346ba90f/69b16ba1eb3f8de2c0f32876_LongPoint%20TC%20Press%20Release%2020260311%20final.pdf
TCEU,Trading Central Quant Europe 50 Equity Index ETF,LongPoint Asset Management,https://cdn.prod.website-files.com/673b448cba170146346ba90f/69b16ba1eb3f8de2c0f32876_LongPoint%20TC%20Press%20Release%2020260311%20final.pdf
TCUS,Trading Central Quant U.S. 50 Equity Index ETF,LongPoint Asset Management,https://cdn.prod.website-files.com/673b448cba170146346ba90f/69b16ba1eb3f8de2c0f32876_LongPoint%20TC%20Press%20Release%2020260311%20final.pdf
TCWW,Trading Central Quant Global 50 Equity Index ETF,LongPoint Asset Management,https://cdn.prod.website-files.com/673b448cba170146346ba90f/69b16ba1eb3f8de2c0f32876_LongPoint%20TC%20Press%20Release%2020260311%20final.pdf
TDU,SavvyLong 2X TDB (TD) Equity-Linked ETF,LongPoint Asset Management,https://www.advfn.com/stock-market/TSX/CSUU/stock-news/97475446/longpoint-announces-no-year-end-etf-distributions
TSLD,SavvyShort (-2X) TSLA ETF,LongPoint Asset Management,https://www.advfn.com/stock-market/TSX/CSUU/stock-news/97475446/longpoint-announces-no-year-end-etf-distributions
TSLU,SavvyLong (2X) TSLA ETF,LongPoint Asset Management,https://www.advfn.com/stock-market/TSX/CSUU/stock-news/97475446/longpoint-announces-no-year-end-etf-distributions
MREL,Middlefield Real Estate Dividend ETF,Middlefield,https://middlefield.com/fund-list/
MHCD,Middlefield Healthcare Dividend ETF,Middlefield,https://middlefield.com/fund-list/
MDIV,Middlefield Global Dividend Growers ETF,Middlefield,https://middlefield.com/fund-list/
MINN,Middlefield Innovation Dividend ETF,Middlefield,https://middlefield.com/fund-list/
MINF,Middlefield Global Infrastructure Dividend ETF,Middlefield,https://middlefield.com/fund-list/
MUSA,Middlefield U.S. Equity Dividend ETF,Middlefield,https://middlefield.com/fund-list/
MSBP,Middlefield Short Duration Bond Plus ETF,Middlefield,https://middlefield.com/fund-list/
MIPC,Middlefield Income Plus Class - ETF Series,Middlefield,https://middlefield.com/fund-list/
MAEC,Middlefield ActivEnergy Dividend Class - ETF Series,Middlefield,https://middlefield.com/fund-list/
SCDG,Starlight Dividend Growth Class - ETF series,Starlight Capital,http://starlightcapital.com/en/?preview=1&option=com_dropfiles&format=&task=frontfile.download&catid=262&id=1966&Itemid=1000000000000
SCDGC,Starlight Dividend Growth Class - PTF series,Starlight Capital,http://starlightcapital.com/en/?preview=1&option=com_dropfiles&format=&task=frontfile.download&catid=262&id=1966&Itemid=1000000000000
SCGR,Starlight Global Real Estate Fund - ETF series,Starlight Capital,http://starlightcapital.com/en/?preview=1&option=com_dropfiles&format=&task=frontfile.download&catid=262&id=1966&Itemid=1000000000000
SCGI,Starlight Global Infrastructure Fund - ETF series,Starlight Capital,http://starlightcapital.com/en/?preview=1&option=com_dropfiles&format=&task=frontfile.download&catid=262&id=1966&Itemid=1000000000000
SCGG,Starlight Global Growth Fund - ETF series,Starlight Capital,http://starlightcapital.com/en/?preview=1&option=com_dropfiles&format=&task=frontfile.download&catid=262&id=1966&Itemid=1000000000000
SCNA,Starlight North American Equity Fund - ETF series,Starlight Capital,http://starlightcapital.com/en/?preview=1&option=com_dropfiles&format=&task=frontfile.download&catid=262&id=1966&Itemid=1000000000000
SCNAE,Starlight North American Equity Fund - PTF series,Starlight Capital,http://starlightcapital.com/en/?preview=1&option=com_dropfiles&format=&task=frontfile.download&catid=262&id=1966&Itemid=1000000000000
MKB,Mackenzie Canadian Strategic Fixed Income ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MCSB,Mackenzie Short-Term Canadian Fixed Income ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MAAA,Mackenzie AAA CLO ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MGB,Mackenzie Core Plus Global Fixed Income ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MFT,Mackenzie Floating Rate Income ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MHYB,Mackenzie Global High Yield Fixed Income ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MGSB,Mackenzie Global Sustainable Bond ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MTBA,Mackenzie Target 2027 North American IG Corporate Bond ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MTBB,Mackenzie Target 2029 North American IG Corporate Bond ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QBB,Mackenzie Canadian Aggregate Bond Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QCB,Mackenzie Canadian All Corporate Bond Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QLB,Mackenzie Canadian Government Long Bond Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QSB,Mackenzie Canadian Short-Term Bond Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QASH,Mackenzie Canadian Ultra Short Bond Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QEBH,Mackenzie Emerging Markets Bond Index ETF (CAD-Hedged),Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QEBL,Mackenzie Emerging Markets Local Currency Bond Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QDXB,Mackenzie Developed ex-North America Aggregate Bond Index ETF (CAD-Hedged),Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QUB,Mackenzie US Aggregate Bond Index ETF (CAD-Hedged),Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QTLT,Mackenzie US Government Long Bond Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QHY,Mackenzie US High Yield Bond Index ETF (CAD-Hedged),Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QUIG,Mackenzie US Investment Grade Corporate Bond Index ETF (CAD-Hedged),Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QTIP,Mackenzie US TIPS Index ETF (CAD-Hedged),Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MALX,Mackenzie GQE US Alpha Extension ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MHDC,Mackenzie Canadian High Dividend Yield ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MHDU,Mackenzie US High Dividend Yield ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MORE,Mackenzie Core Resources ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MCLV,Mackenzie GQE Canada Low Volatility ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MNXT,Mackenzie Bluewater Next Gen Growth ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MGDV,Mackenzie Global Dividend ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MWMN,Mackenzie Global Women's Leadership ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MGQE,Mackenzie GQE Global Equity ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MWLV,Mackenzie GQE World Low Volatility ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MIVG,Mackenzie Ivy Global Equity ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MIQE,Mackenzie GQE International Equity ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MULV,Mackenzie GQE US Low Volatility ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MCYC,Mackenzie Cyclical Tilt ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MDEF,Mackenzie Defensive Tilt ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MCKG,Mackenzie Corporate Knights Global 100 Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QCN,Mackenzie Canadian Equity Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QCE,Mackenzie Canadian Large Cap Equity Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QCH,Mackenzie China A-Shares CSI 300 Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QINF,Mackenzie Global Infrastructure Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QDX,Mackenzie International Equity Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QDXH,Mackenzie International Equity Index ETF (CAD-Hedged),Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QRET,Mackenzie Developed Markets Real Estate Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QEE,Mackenzie Emerging Markets Equity Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QUU,Mackenzie US Large Cap Equity Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QAH,Mackenzie US Large Cap Equity Index ETF (CAD-Hedged),Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
QQQQ,Mackenzie NASDAQ 100 Index ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MEQT,Mackenzie All Equity Allocation ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MGRW,Mackenzie Growth Allocation ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MGAB,Mackenzie Global Fixed Income Allocation ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MBAL,Mackenzie Balanced Allocation ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MCON,Mackenzie Conservative Allocation ETF,Mackenzie Investments,http://www.mackenzieinvestments.com/content/dam/mackenzie/en/etfs/mi-etf-fund-listing-en.pdf
MAGV,Mackenzie Global Value ETF,Mackenzie Investments,https://www.mackenzieinvestments.com/en/media-centre/press-releases/_2026/2026-feb-17-mackenzie-investments-expands-etf-lineup-with-value-based
MAUV,Mackenzie US Value ETF,Mackenzie Investments,https://www.mackenzieinvestments.com/en/media-centre/press-releases/_2026/2026-feb-17-mackenzie-investments-expands-etf-lineup-with-value-based
MBQG,Mackenzie GQE Global Balanced ETF,Mackenzie Investments,https://www.mackenzieinvestments.com/en/media-centre/press-releases/_2026/2026-feb-17-mackenzie-investments-expands-etf-lineup-with-value-based
MAUG,Mackenzie US All Cap Growth ETF,Mackenzie Investments,https://www.mackenzieinvestments.com/en/media-centre/press-releases/_2026/2026-feb-17-mackenzie-investments-expands-etf-lineup-with-value-based
PR,Lysander-Slater Preferred Share ActivETF,Lysander Funds,https://www.lysanderfunds.com/lysander-announces-cash-distributions-for-the-lysander-activetfs-july-21-2026/
LYCT,Lysander-Canso Corporate Treasury ActivETF,Lysander Funds,https://www.lysanderfunds.com/lysander-announces-cash-distributions-for-the-lysander-activetfs-july-21-2026/
LYFR,Lysander-Canso Floating Rate ActivETF,Lysander Funds,https://www.lysanderfunds.com/lysander-announces-cash-distributions-for-the-lysander-activetfs-july-21-2026/
